ages,list_price,num_reviews,piece_count,play_star_rating,prod_id,review_difficulty,theme_name,val_star_rating,country
6-12,85.3878,4.0,740.0,5.0,60169.0,Average,City,4.3,PT
5-12,73.1878,9.0,561.0,3.9,60140.0,Easy,City,3.6,PT
7-12,60.9878,3.0,426.0,4.7,60160.0,Average,City,4.7,PT
6-12,60.9878,8.0,415.0,4.4,60166.0,Challenging,City,4.0,PT
5-12,60.9878,2.0,303.0,4.5,60173.0,Average,City,2.5,PT
5-12,54.8878,,387.0,,60175.0,,City,,PT
5-12,54.8878,1.0,294.0,4.0,60186.0,Average,City,4.0,PT
5-12,48.7878,10.0,169.0,4.3,60153.0,Very Easy,City,3.6,PT
6-12,48.7878,10.0,374.0,3.9,60139.0,Easy,City,3.3,PT
5-12,48.7878,16.0,337.0,3.6,60154.0,Easy,City,2.7,PT
5-12,36.5878,7.0,344.0,5.0,60182.0,Easy,City,5.0,PT
5-12,36.5878,14.0,294.0,4.2,60138.0,Average,City,4.1,PT
5-12,36.5878,2.0,347.0,4.5,60165.0,Very Easy,City,5.0,PT
5-12,36.5878,8.0,257.0,4.2,60108.0,Average,City,3.8,PT
6-12,36.5878,5.0,378.0,4.8,60159.0,Easy,City,4.6,PT
5-12,36.5878,7.0,310.0,4.4,60183.0,Easy,City,4.7,PT
5-12,36.5878,,297.0,,60172.0,,City,,PT
6-12,24.3878,4.0,192.0,5.0,60180.0,Average,City,5.0,PT
5-12,24.3878,35.0,249.0,4.6,60150.0,Easy,City,4.8,PT
5-12,24.3878,11.0,214.0,4.5,60107.0,Easy,City,4.1,PT
5-12,24.3878,47.0,8.0,4.2,7895.0,Very Easy,City,3.6,PT
5-12,24.3878,12.0,239.0,4.7,60148.0,Easy,City,4.6,PT
5-12,24.3878,8.0,144.0,4.4,60137.0,Easy,City,4.0,PT
5-12,24.3878,7.0,174.0,4.3,60181.0,Easy,City,4.2,PT
5-12,24.3878,6.0,190.0,4.2,60179.0,Easy,City,4.7,PT
4-7,24.3878,,115.0,,10751.0,,Juniors,,PT
5-12,24.3878,3.0,141.0,4.3,60164.0,Easy,City,4.7,PT
6-12,24.3878,5.0,201.0,4.3,60158.0,Average,City,3.8,PT
5-12,21.9478,89.0,24.0,2.9,7499.0,Easy,City,2.2,PT
5-12,18.2878,1.0,127.0,5.0,60185.0,Easy,City,5.0,PT
5-12,18.2878,1.0,126.0,5.0,60176.0,Easy,City,4.0,PT
5-12,14.6278,85.0,2.0,4.1,7280.0,Very Easy,City,2.3,PT
5-12,14.6278,40.0,2.0,4.1,7281.0,Very Easy,City,2.8,PT
5-12,12.1878,12.0,88.0,4.5,60157.0,Easy,City,4.6,PT
5-12,12.1878,4.0,76.0,4.8,60163.0,Very Easy,City,4.5,PT
4-7,12.1878,,73.0,,10750.0,,Juniors,,PT
5-12,12.1878,2.0,88.0,,60171.0,,City,,PT
5-12,12.1878,2.0,82.0,4.5,60184.0,Very Easy,City,4.0,PT
5-12,12.1878,1.0,78.0,4.0,60178.0,Easy,City,4.0,PT
5-12,7.3078,2.0,37.0,4.5,60170.0,Very Easy,City,5.0,PT
5-12,7.3078,5.0,53.0,3.8,60156.0,Easy,City,4.2,PT
4-99,42.6878,2.0,900.0,3.5,10704.0,,Classic,4.5,PT
4-99,36.5878,11.0,484.0,4.6,10696.0,Easy,Classic,4.7,PT
4-99,30.4878,2.0,502.0,5.0,10703.0,Average,Classic,4.0,PT
4-99,30.4878,,442.0,,10715.0,,Classic,,PT
4-99,24.3878,2.0,213.0,5.0,10713.0,Very Easy,Classic,5.0,PT
4-99,24.3878,8.0,303.0,4.8,10693.0,Easy,Classic,4.9,PT
4-99,18.2878,24.0,1.0,4.3,10701.0,Very Easy,Classic,3.5,PT
4-99,18.2878,7.0,221.0,4.3,10692.0,Easy,Classic,4.3,PT
4-99,10.9678,46.0,1.0,3.2,10700.0,Very Easy,Classic,2.5,PT
4-99,10.9678,6.0,1.0,4.7,10714.0,Very Easy,Classic,4.3,PT
4-99,6.0878000000000005,8.0,78.0,4.6,10706.0,Very Easy,Classic,5.0,PT
4-99,6.0878000000000005,5.0,66.0,4.5,10708.0,Easy,Classic,4.5,PT
4-99,6.0878000000000005,4.0,55.0,4.3,10707.0,Average,Classic,4.3,PT
4-99,6.0878000000000005,3.0,60.0,2.7,10709.0,Easy,Classic,5.0,PT
4+,3.0378000000000003,180.0,1.0,4.0,630.0,Very Easy,Classic,4.6,PT
4-99,60.9878,4.0,790.0,5.0,10698.0,Easy,Classic,5.0,PT
8-12,82.94779999999999,11.0,728.0,3.2,31069.0,Average,Creator 3-in-1,3.2,PT
9-14,79.28779999999998,23.0,792.0,4.7,31052.0,Average,Creator 3-in-1,4.3,PT
9-12,67.0878,14.0,670.0,4.2,31070.0,Average,Creator 3-in-1,4.3,PT
8-12,48.7878,4.0,422.0,4.0,31081.0,Average,Creator 3-in-1,4.3,PT
8-12,42.6878,10.0,386.0,3.2,31068.0,Average,Creator 3-in-1,3.9,PT
7-12,37.8078,13.0,285.0,4.3,31066.0,Easy,Creator 3-in-1,4.4,PT
8-12,36.5878,5.0,379.0,4.0,31079.0,Easy,Creator 3-in-1,4.2,PT
7-12,36.5878,2.0,374.0,4.0,31080.0,Easy,Creator 3-in-1,4.0,PT
7-12,30.4878,8.0,356.0,4.0,31067.0,Average,Creator 3-in-1,4.9,PT
7-12,24.3878,9.0,205.0,4.5,31062.0,Average,Creator 3-in-1,4.3,PT
7-12,24.3878,1.0,200.0,5.0,31076.0,Average,Creator 3-in-1,5.0,PT
7-12,24.3878,1.0,225.0,5.0,31075.0,Easy,Creator 3-in-1,4.0,PT
7-12,24.3878,2.0,241.0,4.5,31074.0,Easy,Creator 3-in-1,5.0,PT
7-12,19.5078,27.0,174.0,4.5,31058.0,Easy,Creator 3-in-1,4.7,PT
7-12,18.2878,5.0,223.0,4.7,31073.0,Easy,Creator 3-in-1,5.0,PT
6-12,12.1878,6.0,122.0,4.5,31056.0,Easy,Creator 3-in-1,4.7,PT
6-12,12.1878,1.0,102.0,4.0,31057.0,Easy,Creator 3-in-1,4.0,PT
6-12,12.1878,1.0,109.0,5.0,31071.0,Average,Creator 3-in-1,5.0,PT
6-12,12.1878,,109.0,,31072.0,,Creator 3-in-1,,PT
16+,207.3878,62.0,2480.0,4.4,10260.0,Challenging,Creator Expert,4.3,PT
16+,402.5878,43.0,5923.0,3.9,10256.0,Challenging,Creator Expert,4.5,PT
16+,317.1878,99.0,4002.0,4.7,10255.0,Challenging,Creator Expert,4.5,PT
16+,280.5878,228.0,4295.0,4.2,10214.0,Challenging,Creator Expert,4.6,PT
16+,268.3878,64.0,4163.0,3.7,10253.0,Challenging,Creator Expert,4.6,PT
16+,251.3078,53.0,2670.0,4.2,10257.0,Challenging,Creator Expert,4.2,PT
16+,231.7878,91.0,2464.0,4.9,10247.0,Challenging,Creator Expert,4.7,PT
16+,195.1878,202.0,2469.0,4.7,10243.0,Challenging,Creator Expert,4.7,PT
16+,195.1878,177.0,2262.0,4.4,10246.0,Challenging,Creator Expert,4.4,PT
16+,182.9878,115.0,2382.0,4.5,10251.0,Challenging,Creator Expert,4.2,PT
16+,165.9078,53.0,1686.0,4.1,10258.0,Average,Creator Expert,4.3,PT
16+,121.9878,337.0,1334.0,4.3,10220.0,Challenging,Creator Expert,4.5,PT
16+,115.88779999999998,66.0,1167.0,4.5,10252.0,Average,Creator Expert,4.7,PT
16+,115.88779999999998,134.0,1077.0,4.4,10242.0,Average,Creator Expert,4.5,PT
12+,91.4878,142.0,898.0,3.9,10249.0,Average,Creator Expert,3.7,PT
14+,341.5878,19.0,3444.0,4.9,70922.0,Challenging,THE LEGO® BATMAN MOVIE,4.9,PT
9-14,146.3878,13.0,955.0,4.1,76087.0,Average,DC Comics™ Super Heroes,3.0,PT
7-14,69.5278,5.0,425.0,3.2,70921.0,Average,THE LEGO® BATMAN MOVIE,2.6,PT
7-14,60.9878,6.0,622.0,5.0,76086.0,Average,DC Comics™ Super Heroes,4.8,PT
7-14,54.8878,5.0,406.0,5.0,76097.0,Average,DC Comics™ Super Heroes,4.8,PT
6-12,48.7878,6.0,271.0,4.5,76098.0,Easy,DC Comics™ Super Heroes,4.5,PT
7-14,48.7878,5.0,267.0,3.6,70919.0,Easy,THE LEGO® BATMAN MOVIE,3.4,PT
7-14,48.7878,12.0,293.0,4.9,70920.0,Average,THE LEGO® BATMAN MOVIE,4.6,PT
4-7,36.5878,1.0,151.0,5.0,10753.0,Easy,Juniors,5.0,PT
6-12,36.5878,1.0,199.0,5.0,76096.0,Average,DC Comics™ Super Heroes,5.0,PT
6-12,35.36779999999999,9.0,197.0,3.9,76085.0,Easy,DC Comics™ Super Heroes,3.9,PT
7-14,30.4878,2.0,198.0,4.0,70918.0,,THE LEGO® BATMAN MOVIE,4.0,PT
10+,12.1878,5.0,143.0,4.6,41599.0,Easy,BrickHeadz,5.0,PT
10+,12.1878,3.0,122.0,2.7,41598.0,Very Easy,BrickHeadz,3.0,PT
10+,12.1878,2.0,108.0,3.5,41601.0,Easy,BrickHeadz,4.0,PT
10+,12.1878,1.0,135.0,1.0,41600.0,Very Easy,BrickHeadz,3.0,PT
8-14,103.6878,9.0,643.0,4.4,70923.0,Average,THE LEGO® BATMAN MOVIE,3.5,PT
10+,24.3878,,209.0,,41610.0,,BrickHeadz,,PT
16+,426.9878,171.0,4080.0,4.5,71040.0,Challenging,Disney™,4.5,PT
14+,280.5878,52.0,2294.0,3.3,71042.0,Average,Disney™,4.3,PT
6-12,97.5878,3.0,585.0,4.3,41154.0,Challenging,Disney™,3.3,PT
6-12,92.7078,5.0,701.0,4.0,41148.0,Average,Disney™,3.8,PT
6-12,67.0878,3.0,380.0,4.3,41153.0,Average,Disney™,3.3,PT
6-12,54.8878,3.0,307.0,4.7,41150.0,Easy,Disney™,4.7,PT
6-12,54.8878,4.0,350.0,4.3,41146.0,Average,Disney™,4.3,PT
6-12,54.8878,3.0,322.0,4.7,41152.0,Easy,Disney™,4.3,PT
4-7,48.7878,2.0,191.0,5.0,10744.0,Average,Juniors,4.5,PT
5-12,36.5878,2.0,222.0,5.0,41145.0,Average,Disney™,4.5,PT
4-7,30.4878,2.0,116.0,5.0,10743.0,Easy,Juniors,5.0,PT
4-7,30.4878,3.0,94.0,4.7,10736.0,Average,Juniors,4.7,PT
5-12,24.3878,,125.0,,41155.0,,Disney™,,PT
4-7,24.3878,2.0,95.0,2.5,10742.0,Easy,Juniors,3.0,PT
5-12,18.2878,1.0,104.0,5.0,41151.0,Average,Disney™,5.0,PT
4-7,12.1878,8.0,47.0,3.9,10730.0,Very Easy,Juniors,3.9,PT
4-7,12.1878,3.0,62.0,4.3,10733.0,Easy,Juniors,5.0,PT
4-7,12.1878,1.0,75.0,5.0,10732.0,,Juniors,5.0,PT
4-7,12.1878,3.0,59.0,4.3,10731.0,Easy,Juniors,4.3,PT
6+,12.1878,1.0,115.0,4.0,40307.0,Easy,Disney™,4.0,PT
6+,12.1878,1.0,80.0,5.0,40388.0,Easy,Disney™,5.0,PT
2-5,36.5878,,22.0,,10880.0,,DUPLO®,,PT
2-5,24.3878,1.0,24.0,,10879.0,,DUPLO®,,PT
2-5,146.3878,22.0,134.0,4.6,10508.0,Average,DUPLO®,3.7,PT
2-5,134.18779999999998,8.0,163.0,4.9,10805.0,Easy,DUPLO®,4.8,PT
2-5,97.5878,1.0,106.0,4.0,10840.0,Easy,DUPLO®,4.0,PT
2-5,79.28779999999998,1.0,67.0,5.0,10813.0,Average,DUPLO®,5.0,PT
2-5,79.28779999999998,,98.0,,10836.0,,DUPLO®,,PT
2-5,79.28779999999998,,104.0,,10869.0,,DUPLO®,,PT
2-5,67.0878,11.0,52.0,4.9,10507.0,Easy,DUPLO®,4.4,PT
2-5,67.0878,3.0,28.0,5.0,10846.0,Easy,DUPLO®,4.5,PT
2-5,60.9878,,71.0,,10864.0,,DUPLO®,,PT
2-5,54.8878,,69.0,,10835.0,,DUPLO®,,PT
2-5,54.8878,,61.0,,10841.0,,DUPLO®,,PT
2-5,48.7878,,70.0,,10844.0,,DUPLO®,,PT
2-5,45.1278,3.0,48.0,5.0,10827.0,Very Easy,DUPLO®,5.0,PT
2-5,42.6878,,120.0,,10854.0,,DUPLO®,,PT
2-5,40.2478,3.0,28.0,4.3,10823.0,Average,DUPLO®,3.3,PT
2-5,36.5878,2.0,57.0,5.0,10834.0,Average,DUPLO®,5.0,PT
2-5,36.5878,1.0,31.0,5.0,10857.0,Easy,DUPLO®,4.0,PT
1½-3,36.5878,,34.0,,10863.0,,DUPLO®,,PT
2-5,36.5878,,38.0,,10876.0,,DUPLO®,,PT
2-5,36.5878,,59.0,,10868.0,,DUPLO®,,PT
2-5,36.5878,1.0,37.0,5.0,10878.0,Very Easy,DUPLO®,5.0,PT
1½-5,36.5878,4.0,65.0,4.8,10572.0,Very Easy,DUPLO®,4.0,PT
2-5,32.9278,2.0,26.0,5.0,10592.0,Very Easy,DUPLO®,5.0,PT
1½-5,32.9278,,70.0,,10865.0,,DUPLO®,,PT
2-5,32.9278,,29.0,,10871.0,,DUPLO®,,PT
2-5,30.4878,4.0,24.0,5.0,10597.0,Easy,DUPLO®,4.7,PT
1½-3,30.4878,6.0,24.0,2.2,10845.0,Average,DUPLO®,3.2,PT
2-5,30.4878,,32.0,,10839.0,,DUPLO®,,PT
1½-3,24.3878,5.0,23.0,5.0,10847.0,Easy,DUPLO®,4.8,PT
2-5,24.3878,2.0,26.0,5.0,10812.0,Average,DUPLO®,5.0,PT
1½-5,24.3878,6.0,36.0,4.8,10816.0,Easy,DUPLO®,4.7,PT
2-5,24.3878,2.0,39.0,5.0,10833.0,Average,DUPLO®,5.0,PT
2-5,24.3878,,26.0,,10867.0,,DUPLO®,,PT
1½-3,24.3878,,80.0,,10848.0,,DUPLO®,,PT
2-5,24.3878,1.0,23.0,5.0,10856.0,Easy,DUPLO®,5.0,PT
1½-5,24.3878,,29.0,,10818.0,,DUPLO®,,PT
2-5,24.3878,1.0,19.0,3.0,10877.0,,DUPLO®,4.0,PT
1½-3,24.3878,,28.0,,10861.0,,DUPLO®,,PT
2-5,18.2878,,15.0,,10843.0,,DUPLO®,,PT
2-5,18.2878,,19.0,,10832.0,,DUPLO®,,PT
2-5,18.2878,1.0,15.0,3.0,10809.0,Easy,DUPLO®,3.0,PT
1½-3,18.2878,,41.0,,10862.0,,DUPLO®,,PT
1½-5,17.0678,15.0,1.0,4.4,2304.0,Easy,DUPLO®,3.3,PT
2-5,12.1878,,16.0,,10870.0,,DUPLO®,,PT
2-5,12.1878,2.0,15.0,5.0,10838.0,Very Easy,DUPLO®,5.0,PT
1½-3,12.1878,,18.0,,10858.0,,DUPLO®,,PT
1½-3,6.0878000000000005,,6.0,,10851.0,,DUPLO®,,PT
1½-3,6.0878000000000005,,6.0,,10860.0,,DUPLO®,,PT
1½-3,6.0878000000000005,,6.0,,10859.0,,DUPLO®,,PT
9-12,79.28779999999998,2.0,646.0,5.0,41194.0,,Elves,3.0,PT
8-12,54.8878,2.0,451.0,4.5,41193.0,Average,Elves,4.5,PT
8-12,40.2478,2.0,360.0,4.0,41192.0,Average,Elves,3.5,PT
7-12,36.5878,2.0,205.0,5.0,41191.0,Average,Elves,5.0,PT
7-12,18.2878,2.0,149.0,5.0,41190.0,Easy,Elves,5.0,PT
8-12,97.5878,1.0,695.0,,41188.0,,Elves,,PT
8-12,69.5278,6.0,460.0,4.5,41187.0,Average,Elves,4.2,PT
8-12,36.5878,8.0,339.0,4.3,41183.0,Average,Elves,4.4,PT
7-12,24.3878,2.0,145.0,5.0,41186.0,Average,Elves,3.5,PT
7-12,121.9878,4.0,871.0,5.0,41318.0,Average,Friends,4.0,PT
8-12,121.9878,17.0,1124.0,4.8,41130.0,Average,Friends,4.5,PT
6-12,91.4878,8.0,622.0,4.6,41314.0,Average,Friends,3.3,PT
7-12,91.4878,2.0,603.0,5.0,41317.0,Challenging,Friends,5.0,PT
6-12,91.4878,8.0,722.0,4.6,41340.0,Average,Friends,4.0,PT
6-12,85.3878,5.0,575.0,5.0,41126.0,Average,Friends,5.0,PT
8-12,79.28779999999998,3.0,585.0,3.3,41324.0,Average,Friends,3.7,PT
7-12,73.1878,,488.0,,41339.0,,Friends,,PT
6-12,67.0878,6.0,589.0,4.8,41313.0,Easy,Friends,4.0,PT
6-12,54.8878,1.0,460.0,4.0,41338.0,Average,Friends,1.0,PT
7-12,54.8878,4.0,402.0,5.0,41323.0,Average,Friends,4.5,PT
6-12,54.8878,,370.0,,41320.0,,Friends,,PT
6-12,54.8878,3.0,326.0,4.0,41325.0,Challenging,Friends,3.0,PT
6-12,43.9078,3.0,378.0,4.7,41336.0,Average,Friends,3.3,PT
6-12,36.5878,2.0,351.0,5.0,41335.0,Challenging,Friends,5.0,PT
6-12,36.5878,2.0,307.0,5.0,41322.0,Average,Friends,4.5,PT
6-12,36.5878,1.0,309.0,5.0,41316.0,Easy,Friends,5.0,PT
6-12,36.5878,7.0,289.0,3.8,41311.0,Easy,Friends,3.7,PT
6-12,32.9278,1.0,229.0,5.0,41334.0,Average,Friends,5.0,PT
6-12,30.4878,3.0,246.0,5.0,41319.0,Easy,Friends,4.0,PT
6-12,24.3878,1.0,223.0,5.0,41333.0,,Friends,5.0,PT
6-12,24.3878,,210.0,,41332.0,,Friends,,PT
4-7,24.3878,,115.0,,10749.0,,Juniors,,PT
6-12,24.3878,4.0,186.0,5.0,41315.0,Easy,Friends,4.8,PT
6-12,18.2878,1.0,163.0,5.0,41329.0,Easy,Friends,2.0,PT
6-12,18.2878,,119.0,,41330.0,,Friends,,PT
6+,15.8478,2.0,249.0,5.0,40171.0,Average,Friends,5.0,PT
4-7,12.1878,2.0,67.0,5.0,10748.0,Very Easy,Juniors,4.0,PT
6-12,12.1878,2.0,95.0,4.5,41328.0,Easy,Friends,5.0,PT
6-12,12.1878,3.0,86.0,2.3,41327.0,Average,Friends,2.7,PT
16+,463.5878,130.0,4634.0,4.7,75827.0,Challenging,Ghostbusters™,4.7,PT
12+,85.3878,83.0,962.0,3.7,21313.0,Average,Ideas,4.2,PT
12+,195.1878,79.0,2049.0,4.8,21310.0,Average,Ideas,4.7,PT
14+,158.58780000000004,367.0,1969.0,4.6,21309.0,Challenging,Ideas,4.9,PT
9+,67.0878,23.0,496.0,3.6,21308.0,Easy,Ideas,2.7,PT
10+,30.4878,33.0,231.0,4.4,21312.0,Easy,Ideas,4.5,PT
10+,42.6878,31.0,230.0,4.1,21314.0,Easy,Ideas,3.7,PT
4-7,67.0878,,150.0,,10758.0,,Juniors,,PT
4-7,36.5878,,85.0,,10757.0,,Juniors,,PT
4-7,36.5878,,149.0,,10760.0,,Juniors,,PT
4-7,32.9278,1.0,95.0,5.0,10759.0,Very Easy,Juniors,4.0,PT
4-7,30.4878,,84.0,,10756.0,,Juniors,,PT
5-8,60.9878,1.0,266.0,5.0,10745.0,Challenging,Juniors,5.0,PT
4-7,48.7878,2.0,191.0,5.0,10744.0,Average,Juniors,4.5,PT
4-7,36.5878,1.0,151.0,5.0,10753.0,Easy,Juniors,5.0,PT
4-7,36.5878,2.0,175.0,5.0,10734.0,,Juniors,4.0,PT
4-7,30.4878,2.0,116.0,5.0,10743.0,Easy,Juniors,5.0,PT
4-7,30.4878,3.0,94.0,4.7,10736.0,Average,Juniors,4.7,PT
4-7,30.4878,1.0,125.0,5.0,10754.0,,Juniors,4.0,PT
4-7,24.3878,,115.0,,10749.0,,Juniors,,PT
4-7,24.3878,2.0,100.0,5.0,10746.0,Easy,Juniors,4.5,PT
4-7,24.3878,2.0,95.0,2.5,10742.0,Easy,Juniors,3.0,PT
4-7,24.3878,,115.0,,10751.0,,Juniors,,PT
4-7,24.3878,2.0,108.0,4.5,10739.0,Easy,Juniors,4.0,PT
4-7,24.3878,1.0,110.0,,10740.0,Easy,Juniors,,PT
4-7,24.3878,,131.0,,10755.0,,Juniors,,PT
4-7,18.2878,2.0,63.0,4.0,10737.0,Easy,Juniors,4.0,PT
4-7,18.2878,2.0,67.0,5.0,10738.0,Average,Juniors,5.0,PT
4-7,12.1878,2.0,67.0,5.0,10748.0,Very Easy,Juniors,4.0,PT
4-7,12.1878,8.0,47.0,3.9,10730.0,Very Easy,Juniors,3.9,PT
4-7,12.1878,3.0,62.0,4.3,10733.0,Easy,Juniors,5.0,PT
4-7,12.1878,1.0,75.0,5.0,10732.0,,Juniors,5.0,PT
4-7,12.1878,3.0,59.0,4.3,10731.0,Easy,Juniors,4.3,PT
4-7,12.1878,,73.0,,10750.0,,Juniors,,PT
4-7,48.7878,1.0,178.0,5.0,10761.0,Very Easy,Juniors,4.0,PT
8-12,170.7878,3.0,1019.0,5.0,75930.0,Easy,Indoraptor Rampage at Lockwood Estate,4.3,PT
7-12,103.6878,2.0,577.0,5.0,75929.0,Average,Carnotaurus Gyrosphere Escape,4.0,PT
7-12,97.5878,,609.0,,75933.0,,T. rex Transport,,PT
6-12,67.0878,4.0,360.0,4.8,75932.0,Average,Jurassic Park Velociraptor Chase,4.3,PT
7-12,67.0878,2.0,289.0,3.0,75931.0,Easy,Dilophosaurus Outpost Attack,2.5,PT
4-7,67.0878,,150.0,,10758.0,,Juniors,,PT
7-12,60.9878,,397.0,,75928.0,,Blue's Helicopter Pursuit,,PT
6-12,48.7878,2.0,222.0,4.5,75927.0,Average,Stygimoloch Breakout,4.5,PT
4-7,36.5878,,85.0,,10757.0,,Juniors,,PT
2-5,36.5878,,22.0,,10880.0,,DUPLO®,,PT
6-12,30.4878,3.0,126.0,4.3,75926.0,Easy,Pteranodon Chase,3.7,PT
4-7,30.4878,,84.0,,10756.0,,Juniors,,PT
10+,24.3878,2.0,234.0,3.0,41614.0,Easy,BrickHeadz,4.0,PT
2-5,24.3878,1.0,24.0,,10879.0,,DUPLO®,,PT
14+,176.8878,53.0,1363.0,3.2,76105.0,Average,Marvel Super Heroes,4.0,PT
8-14,134.18779999999998,8.0,1004.0,4.9,76108.0,Average,Marvel Super Heroes,4.9,PT
8-14,109.7878,19.0,674.0,4.8,76107.0,Average,Marvel Super Heroes,4.2,PT
7-14,54.8878,3.0,416.0,3.7,76103.0,Average,Marvel Super Heroes,3.7,PT
7-14,48.7878,13.0,375.0,4.7,76104.0,Easy,Marvel Super Heroes,4.7,PT
6-12,36.5878,10.0,223.0,4.4,76102.0,Easy,Marvel Super Heroes,4.9,PT
6-12,18.2878,13.0,124.0,4.2,76101.0,Easy,Marvel Super Heroes,4.8,PT
10+,12.1878,3.0,101.0,4.0,41604.0,Average,BrickHeadz,4.5,PT
10+,12.1878,2.0,105.0,3.0,41605.0,Easy,BrickHeadz,5.0,PT
10+,12.1878,1.0,113.0,5.0,41606.0,Easy,BrickHeadz,5.0,PT
10+,12.1878,1.0,136.0,,41607.0,,BrickHeadz,,PT
7-14,73.1878,6.0,492.0,4.7,76088.0,Average,Marvel Super Heroes,4.0,PT
7-14,73.1878,7.0,375.0,4.1,76078.0,Easy,Marvel Super Heroes,2.3,PT
7-14,69.5278,6.0,400.0,4.8,76084.0,Easy,Marvel Super Heroes,4.5,PT
7-14,54.8878,23.0,375.0,4.4,76083.0,Average,Marvel Super Heroes,3.9,PT
7-14,48.7878,7.0,358.0,4.7,76100.0,Average,Marvel Super Heroes,4.8,PT
7-14,47.5678,10.0,377.0,4.8,76077.0,Easy,Marvel Super Heroes,4.3,PT
6-12,36.5878,6.0,229.0,4.4,76099.0,Easy,Marvel Super Heroes,5.0,PT
2-5,36.5878,,38.0,,10876.0,,DUPLO®,,PT
6-12,35.36779999999999,9.0,185.0,3.9,76082.0,Easy,Marvel Super Heroes,4.2,PT
6-12,35.36779999999999,10.0,160.0,3.9,76076.0,Easy,Marvel Super Heroes,3.9,PT
4-7,30.4878,1.0,125.0,5.0,10754.0,,Juniors,4.0,PT
5-12,12.1878,2.0,79.0,3.5,76091.0,Easy,Marvel Super Heroes,3.0,PT
5-12,12.1878,,86.0,,76090.0,,Marvel Super Heroes,,PT
5-12,12.1878,,89.0,,76089.0,,Marvel Super Heroes,,PT
10+,487.9878,38.0,601.0,4.4,31313.0,Challenging,MINDSTORMS®,3.7,PT
10-21,243.9878,1.0,1.0,5.0,45500.0,Average,MINDSTORMS®,3.0,PT
10-21,42.6878,,1.0,,45505.0,,MINDSTORMS®,,PT
10+,42.6878,4.0,1.0,3.0,45504.0,Challenging,MINDSTORMS®,4.0,PT
10-21,42.6878,1.0,1.0,5.0,45506.0,Very Easy,MINDSTORMS®,5.0,PT
10-21,42.6878,,1.0,,45509.0,,MINDSTORMS®,,PT
10+,42.6878,3.0,1.0,5.0,45508.0,Average,MINDSTORMS®,3.3,PT
8+,36.5878,2.0,1.0,5.0,45517.0,Very Easy,MINDSTORMS®,2.5,PT
10-21,36.5878,2.0,1.0,5.0,45502.0,,MINDSTORMS®,5.0,PT
10-21,30.4878,1.0,1.0,5.0,45503.0,Easy,MINDSTORMS®,,PT
10-21,24.3878,,1.0,,45507.0,,MINDSTORMS®,,PT
10-21,18.2878,,7.0,,45514.0,,MINDSTORMS®,,PT
12+,329.3878,11.0,2863.0,4.3,21137.0,Challenging,Minecraft™,4.2,PT
8+,152.4878,2.0,1122.0,5.0,21136.0,Easy,Minecraft™,4.0,PT
8+,121.9878,7.0,729.0,4.0,21134.0,Average,Minecraft™,3.7,PT
8+,97.5878,1.0,717.0,5.0,21135.0,Challenging,Minecraft™,5.0,PT
8+,79.28779999999998,4.0,549.0,4.7,21144.0,Easy,Minecraft™,4.3,PT
8+,67.0878,1.0,470.0,5.0,21143.0,Average,Minecraft™,5.0,PT
8+,54.8878,,278.0,,21142.0,,Minecraft™,,PT
8+,54.8878,6.0,387.0,4.2,21130.0,Easy,Minecraft™,4.2,PT
8+,30.4878,5.0,247.0,5.0,21129.0,Average,Minecraft™,4.8,PT
8+,28.0478,16.0,208.0,4.4,21123.0,Easy,Minecraft™,4.4,PT
7-14,24.3878,4.0,198.0,4.5,21140.0,Average,Minecraft™,5.0,PT
7-14,24.3878,2.0,241.0,5.0,21141.0,Average,Minecraft™,4.5,PT
6-14,18.2878,,84.0,,21139.0,,Minecraft™,,PT
6-14,18.2878,4.0,69.0,5.0,21138.0,Easy,Minecraft™,2.7,PT
5-12,48.7878,10.0,169.0,4.3,60153.0,Very Easy,City,3.6,PT
5+,4.8678,13.0,8.0,4.3,71020.0,Very Easy,Minifigures,4.0,PT
5+,4.8678,15.0,7.0,4.8,71021.0,Very Easy,Minifigures,4.4,PT
9-14,176.8878,5.0,1426.0,2.0,70357.0,Challenging,NEXO KNIGHTS™,1.8,PT
8-14,81.72779999999999,3.0,604.0,4.3,72006.0,Challenging,NEXO KNIGHTS™,4.0,PT
8-14,69.5278,,569.0,,72005.0,,NEXO KNIGHTS™,,PT
8-14,54.8878,3.0,506.0,5.0,72004.0,Average,NEXO KNIGHTS™,5.0,PT
8-14,36.5878,,369.0,,72003.0,,NEXO KNIGHTS™,,PT
7-14,24.3878,1.0,191.0,4.0,72002.0,Easy,NEXO KNIGHTS™,3.0,PT
7-14,24.3878,,217.0,,72001.0,,NEXO KNIGHTS™,,PT
16+,365.9878,88.0,4867.0,4.8,70620.0,Challenging,THE LEGO® NINJAGO® MOVIE™,4.8,PT
9-14,225.6878,52.0,2295.0,4.7,70618.0,Challenging,THE LEGO® NINJAGO® MOVIE™,4.8,PT
9-14,134.18779999999998,15.0,1403.0,4.5,70617.0,Average,THE LEGO® NINJAGO® MOVIE™,4.8,PT
9-14,103.6878,9.0,830.0,4.6,70656.0,Average,THE LEGO® NINJAGO® MOVIE™,4.8,PT
9-14,103.6878,11.0,1202.0,4.7,70632.0,Average,THE LEGO® NINJAGO® MOVIE™,4.4,PT
